trial_id, eps_id, trips, missed_trips, loss, steps, rh_loss, dh_loss, max_delay, max_queue, CO_abs, CO2_abs, HC_abs, PMx_abs, NOx_abs, fuel_abs, elec_abs, agent_type
0, 0, 132353, 1041, 81.39595619290917, 20113, 46.59198181512041, 67.75549870922296, 438.0, 26.0, 12965.99855201016, 295291.70496089495, 65.80733743387614, 6.269342992368911, 127.57545248891161, 94188.62063612368, 0.0, dqn_egreedy_const
0, 1, 131661, 1688, 82.26920090231766, 19564, 56.972795051822224, 29.33048252911808, 437.6, 26.0, 13035.364146467715, 296581.86971257185, 66.15191365480956, 6.297327038401677, 128.15224435836015, 94600.14805514322, 0.0, dqn_egreedy_const
0, 2, 131779, 1376, 78.53486739161731, 19461, 60.9045329301075, 25.8750753295669, 381.55, 26.0, 12466.364519420542, 286949.353625085, 63.333452209639425, 6.060626188990675, 123.74768591259001, 91527.62864503746, 0.0, dqn_egreedy_const
0, 3, 131887, 1561, 79.80739799980338, 19416, 53.62048685326561, 27.625125508008544, 413.91, 26.0, 12654.199690445292, 290321.82087545656, 64.26901074237038, 6.142182738147106, 125.28537038557391, 92603.35108104098, 0.0, dqn_egreedy_const
0, 4, 131575, 1756, 78.57105217556582, 19165, 46.01331755157263, 24.44255491881565, 393.92, 26.0, 12467.707686072796, 287099.06333115196, 63.342712640373016, 6.06305781330793, 123.80883566915531, 91575.37856916877, 0.0, dqn_egreedy_const
0, 5, 132300, 1444, 79.53227883597906, 19251, 49.07428260869565, 27.336884024219916, 407.31, 26.0, 12607.41064720096, 289520.88681518286, 64.0373942684436, 6.122967832826942, 124.92509895941056, 92347.87379439607, 0.0, dqn_egreedy_const
0, 6, 131596, 1575, 80.81406957658375, 19193, 53.92866802236925, 26.3783858734297, 414.12, 26.0, 12811.16032566848, 292885.8277816161, 65.04394317159301, 6.20626782926531, 126.46333289990581, 93421.20415681458, 0.0, dqn_egreedy_const
0, 7, 131508, 1846, 82.12897899747512, 18975, 58.43124789207416, 27.93265912305519, 406.04, 26.0, 13015.302343832747, 296357.1784391697, 66.05556250333804, 6.292100762082899, 128.05633111924635, 94528.47241262434, 0.0, dqn_egreedy_const
0, 8, 131999, 1678, 81.01027985060298, 18987, 63.17636317653016, 24.6963983050848, 408.52, 26.0, 12832.482099654671, 293336.90329109767, 65.1526964498822, 6.217466444177532, 126.67776901651571, 93565.08150077067, 0.0, dqn_egreedy_const
0, 9, 131274, 1797, 81.68691050779292, 19055, 42.99829467712329, 26.08875891583453, 455.33, 26.0, 12946.366558951155, 295268.7505891592, 65.71561049460676, 6.264561242767094, 127.55262932563978, 94181.29048053971, 0.0, dqn_egreedy_const
0, 10, 131649, 1870, 80.85830655758913, 19058, 54.72463501786618, 29.726161192639125, 393.58, 26.0, 12810.33518972051, 293073.4277873271, 65.04486963313187, 6.209279894735264, 126.54358467549187, 93481.03757198664, 0.0, dqn_egreedy_const
0, 11, 132061, 1579, 80.967082408887, 18958, 55.19293959731527, 29.31366459627335, 373.39, 26.0, 12821.450368015314, 293149.32272101496, 65.09785969256595, 6.212652817296547, 126.59163985246985, 93505.24840477733, 0.0, dqn_egreedy_const
0, 12, 132238, 1397, 80.40292994449302, 19107, 51.4654394776494, 25.437248877333985, 425.1, 26.0, 12729.049671879558, 291686.75451354677, 64.64210602101518, 6.175389823197665, 125.91431315361045, 93038.72519822448, 0.0, dqn_egreedy_const
0, 13, 131713, 1615, 81.37897481645778, 18966, 58.95962295909777, 27.528493150684977, 413.85, 26.0, 12879.327269922967, 294177.4815337995, 65.38556795758257, 6.237390750047558, 127.0593042757122, 93833.20268746263, 0.0, dqn_egreedy_const
0, 14, 131545, 1957, 81.56335428940719, 18933, 54.35978431700368, 25.23762837353718, 426.83, 26.0, 12920.694366606913, 294817.37301289686, 65.5886018480295, 6.253603835159048, 127.35007927071355, 94037.3132749062, 0.0, dqn_egreedy_const
0, 15, 131497, 1760, 81.45378358441653, 18899, 52.41506339814035, 27.06454075640121, 427.92, 26.0, 12914.355359252497, 294867.07058777416, 65.56104049069565, 6.254009838695909, 127.36677834917829, 94053.16055861766, 0.0, dqn_egreedy_const
0, 16, 131213, 1785, 80.3032341307642, 19059, 51.76434430379748, 25.037919610231384, 492.7, 26.0, 12724.408168718854, 291476.1465098994, 64.61488828458323, 6.170595948389305, 125.8130811011714, 92971.55164682456, 0.0, dqn_egreedy_const
0, 17, 131710, 1900, 80.08609809429709, 19028, 49.839714237687154, 23.714651605231882, 392.71, 26.0, 12703.601248679464, 291133.23715104646, 64.51242268199799, 6.162531977010176, 125.65754301633133, 92862.17196030548, 0.0, dqn_egreedy_const
0, 18, 131993, 1645, 79.72614865939843, 19121, 58.29285762483137, 24.96626157407403, 400.47, 26.0, 12652.840324126006, 290307.9412749042, 64.26261269474841, 6.142691187290264, 125.28454643097145, 92598.92255816853, 0.0, dqn_egreedy_const
0, 19, 133030, 361, 66.4277197624606, 19804, 41.93832587435756, 23.16488360931126, 339.72, 26.0, 10590.778974631576, 255617.56343760135, 54.05159629570008, 5.285088608637109, 109.3882160956489, 81533.60138139193, 0.0, dqn_egreedy_const
0, 20, 132985, 226, 65.49021716735015, 19656, 40.01548298384321, 23.60882324916628, 349.24, 26.0, 10444.277430719096, 253130.59841574164, 53.32522431935917, 5.223419304267372, 108.24608155383747, 80740.32578659947, 0.0, dqn_egreedy_const
0, 21, 133055, 545, 65.29545939649032, 19649, 42.900832203389754, 24.14707403055229, 387.88, 26.0, 10409.603456587887, 252581.35139541302, 53.15405380940225, 5.2091931129908735, 107.99084757221368, 80565.12980886422, 0.0, dqn_egreedy_const
0, 22, 132809, 362, 66.93892537403426, 19757, 44.361296420207346, 23.867519732121508, 366.9, 26.0, 10659.520160528378, 256841.36428268248, 54.3931071775479, 5.314225931744064, 109.94405986130414, 81923.96022803975, 0.0, dqn_egreedy_const
0, 23, 132720, 256, 67.21921571729878, 19689, 43.7687758211988, 23.957376970855247, 323.7, 26.0, 10716.247541617584, 257803.13108118245, 54.674544577727474, 5.338595199563001, 110.38559350282623, 82230.7379230414, 0.0, dqn_egreedy_const
0, 24, 132757, 467, 67.1854912358663, 19797, 43.36190363081105, 22.725296394870526, 371.18, 26.0, 10697.83584565467, 257482.9081384054, 54.58307194390521, 5.330387560640757, 110.2397267306124, 82128.59572996224, 0.0, dqn_egreedy_const
0, 25, 133142, 513, 66.39792326989165, 19752, 39.38968286445003, 22.91558913813465, 362.27, 26.0, 10589.04258810289, 255567.99389560893, 54.041865220058924, 5.283434821761676, 109.35955102062505, 81517.79136790572, 0.0, dqn_egreedy_const
0, 26, 132906, 431, 67.31463929393678, 19651, 43.54106103917936, 23.615258804065256, 335.54, 26.0, 10725.767154180812, 258011.42186834765, 54.722029340555764, 5.3423917659247175, 110.4723941503079, 82297.17684880146, 0.0, dqn_egreedy_const
0, 27, 133250, 455, 67.04022161350912, 19618, 40.75768657979351, 22.528620024125342, 341.19, 26.0, 10694.726357655854, 257386.38701479387, 54.56650149777843, 5.3288066349868775, 110.19600218837425, 82097.80908725393, 0.0, dqn_egreedy_const
0, 28, 132801, 577, 67.571666854919, 19482, 39.441378963261045, 23.083964778676826, 387.99, 26.0, 10760.995010115175, 258577.326868267, 54.896417124855446, 5.357248213447193, 110.7390736716061, 82477.68568138163, 0.0, dqn_egreedy_const
0, 29, 133230, 330, 67.50608796817589, 19468, 37.82418083852511, 22.790728606356993, 362.31, 26.0, 10754.084146625177, 258457.29644872082, 54.86259438167871, 5.354635489214225, 110.68870376972858, 82439.39877322016, 0.0, dqn_egreedy_const
