trial_id, eps_id, trips, missed_trips, loss, steps, rh_loss, dh_loss, max_delay, max_queue, CO_abs, CO2_abs, HC_abs, PMx_abs, NOx_abs, fuel_abs, elec_abs, agent_type
0, 0, 132470, 757, 88.56712433003578, 86400, 68.54559152344402, 29.55652306251468, 228.29, 26.0, 14214.237176572862, 317538.1148743176, 72.02094179821808, 6.816142795206505, 137.76694144834423, 101284.59764103942, 0.0, static
0, 1, 132687, 841, 89.14567199499535, 86400, 71.09659198913785, 29.363264781491047, 227.03, 26.0, 14309.344426352798, 319278.01226129575, 72.49548399125734, 6.858301091598944, 138.55949230189225, 101839.57496052908, 0.0, static
0, 2, 132139, 984, 87.44370110262648, 86400, 68.16794584656517, 29.408819083608854, 228.36, 26.0, 14040.808388208625, 314593.0066389832, 71.1608443373562, 6.74316110326254, 136.41339131507814, 100345.18664134182, 0.0, static
0, 3, 132534, 842, 86.7568524303197, 86400, 68.1711838370346, 29.24086761229315, 288.22, 26.0, 13933.491485952667, 312767.30550716486, 70.62883033334023, 6.698099600668452, 135.57638778616857, 99762.83658384907, 0.0, static
0, 4, 132870, 962, 88.59260645743937, 86400, 68.6264797455643, 29.838858532067615, 232.38, 26.0, 14220.020844402066, 317706.99317068537, 72.0510368225636, 6.819628786987242, 137.83967075311884, 101338.4634583273, 0.0, static
0, 0, 132264, 695, 86.8912326861426, 86400, 67.60050926698942, 28.86201626405162, 228.71, 26.0, 13956.428943382083, 313193.09497015114, 70.74335864724276, 6.708227509859091, 135.76882525027827, 99898.65120178749, 0.0, static
0, 1, 132391, 959, 87.89912342984073, 86400, 68.23397190726007, 29.590206185567006, 227.12, 26.0, 14112.01119608053, 315814.97348268324, 71.51363246927762, 6.772932749250279, 136.97059695667468, 100734.96158210811, 0.0, static
0, 2, 132378, 731, 88.31892557675813, 86400, 69.58163471241163, 29.44295124851363, 231.06, 26.0, 14181.915445400653, 317089.14165681694, 71.8629414423477, 6.804477259491742, 137.5563620582968, 101141.38405849326, 0.0, static
0, 3, 132450, 774, 87.23020279350622, 86400, 70.69643283836812, 29.385664725861258, 232.87, 26.0, 14004.672625398107, 313966.8718875008, 70.98211720785208, 6.728211534080773, 136.13217098048392, 100145.46608608535, 0.0, static
0, 4, 132533, 925, 88.2217677861346, 86400, 70.28283944331305, 28.957803192756682, 228.11, 26.0, 14165.410265767341, 316803.9612770391, 71.7812012423626, 6.797537497317715, 137.42679370722942, 101050.41915131817, 0.0, static
0, 0, 132532, 855, 64.333144297227, 86400, 42.175576923076854, 23.65251245551598, 972.48, 26.0, 10440.798020632694, 250203.34797832672, 53.234332367202455, 5.168383514562513, 106.94152919519858, 79806.70319260989, 0.0, actu
0, 1, 132771, 576, 63.582435170330896, 86400, 42.77608541525988, 30.505882352941093, 883.95, 26.0, 10321.12024072755, 248224.4062316032, 52.64247104807578, 5.11888379318528, 106.03230607052635, 79175.47190947038, 0.0, actu
0, 2, 133133, 443, 64.05862025192819, 86400, 42.29216582914579, 29.640763873286858, 869.02, 26.0, 10394.841846356798, 249378.46586532198, 53.00464006238904, 5.147426781601712, 106.55724854951875, 79543.59009382912, 0.0, actu
0, 3, 132465, 1032, 64.61365205903476, 86400, 36.6549021922429, 38.613698375870165, 858.65, 26.0, 10482.691808083558, 250703.27128825846, 53.435494045724894, 5.18124418550556, 107.16706541586665, 79966.17303759762, 0.0, actu
0, 4, 132738, 557, 64.9513342072355, 86400, 37.034421585160175, 25.223593859037035, 804.72, 26.0, 10536.689630743087, 251799.61731146398, 53.70873906124786, 5.208014560110907, 107.67422076498192, 80315.87171679984, 0.0, actu
0, 5, 132620, 654, 64.69325976474225, 86400, 40.843282828282774, 25.985669456066923, 918.03, 26.0, 10497.080964626093, 251130.354020071, 53.512138733162075, 5.190881465321942, 107.36231672061572, 80102.39507776577, 0.0, actu
0, 6, 132646, 768, 65.48226874538284, 86400, 43.64983889914414, 25.61888835763804, 746.86, 26.0, 10624.01989660264, 253204.20144448357, 54.13878616234219, 5.242700152051388, 108.312917767472, 80763.89989890595, 0.0, actu
0, 7, 132917, 607, 64.28542661962003, 86400, 42.123863130881176, 25.695092182030344, 978.52, 26.0, 10432.441268733148, 250017.10700262545, 53.191616704386085, 5.163891420171996, 106.85679141595826, 79747.29877111275, 0.0, actu
0, 8, 132417, 730, 63.48990688506774, 86400, 41.6412934746605, 24.05622227522059, 848.03, 26.0, 10305.181460183216, 247807.03892797747, 52.559476555993776, 5.109220399631547, 105.84210235536271, 79042.3477654722, 0.0, actu
0, 9, 132584, 556, 63.51285592530075, 86400, 40.021554919137415, 22.299369647954276, 920.84, 26.0, 10313.169824011027, 248064.71734188515, 52.60220715408323, 5.115350147053951, 105.95913244771484, 79124.53604095495, 0.0, actu
